W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] 
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] *****************************************
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0417 14:24:13.507000 1272107 torch/distributed/run.py:852] *****************************************
Using Flash Attention 3 (Hopper GPU detected)
wandb: Tracking run with wandb version 0.25.1
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /mnt/vast/joey/slowrun/wandb/offline-run-20260417_142436-yrj2vzdz
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=32
  block_loop_count=1
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 1 steps
Training for 16 epoch(s) (~3040 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826533 | dt: 15139.69ms | tok/sec: 34,630 | bf16_mfu: 0.77%
step 00002 (0.07%) | loss: 10.747878 | dt: 498.64ms | tok/sec: 1,051,433 | bf16_mfu: 23.34%
step 00003 (0.10%) | loss: 10.606686 | dt: 269.85ms | tok/sec: 1,942,915 | bf16_mfu: 43.13%
step 00178 (5.86%) | loss: 4.544730 | dt: 282.37ms | tok/sec: 1,856,768 | bf16_mfu: 41.22% | eta: 13.4m
step 00179 (5.89%) | loss: 4.556721 | dt: 283.57ms | tok/sec: 1,848,886 | bf16_mfu: 41.04% | eta: 13.4m
step 00180 (5.92%) | loss: 4.541647 | dt: 283.52ms | tok/sec: 1,849,197 | bf16_mfu: 41.05% | eta: 13.4m
step 00181 (5.95%) | loss: 4.544436 | dt: 284.50ms | tok/sec: 1,842,847 | bf16_mfu: 40.91% | eta: 13.4m
step 00182 (5.99%) | loss: 4.536611 | dt: 282.93ms | tok/sec: 1,853,082 | bf16_mfu: 41.13% | eta: 13.4m
step 00183 (6.02%) | loss: 4.541870 | dt: 282.92ms | tok/sec: 1,853,118 | bf16_mfu: 41.13% | eta: 13.4m
step 00184 (6.05%) | loss: 4.537672 | dt: 281.63ms | tok/sec: 1,861,599 | bf16_mfu: 41.32% | eta: 13.4m
step 00185 (6.09%) | loss: 4.533401 | dt: 282.31ms | tok/sec: 1,857,145 | bf16_mfu: 41.22% | eta: 13.4m
step 00186 (6.12%) | loss: 4.529003 | dt: 284.38ms | tok/sec: 1,843,607 | bf16_mfu: 40.92% | eta: 13.4m
step 00187 (6.15%) | loss: 4.526403 | dt: 281.65ms | tok/sec: 1,861,512 | bf16_mfu: 41.32% | eta: 13.4m
step 00188 (6.18%) | loss: 4.515389 | dt: 281.87ms | tok/sec: 1,860,019 | bf16_mfu: 41.29% | eta: 13.4m
step 00189 (6.22%) | loss: 4.512304 | dt: 282.77ms | tok/sec: 1,854,087 | bf16_mfu: 41.16% | eta: 13.4m
Starting epoch 2
step 00190 (6.25%) | loss: 4.510753 | dt: 284.86ms | tok/sec: 1,840,522 | bf16_mfu: 40.85% | eta: 13.4m
Step 00190 | Epoch 1 | Val BPB: 1.457251 | Val Loss: 4.484365
step 00191 (6.28%) | loss: 4.508017 | dt: 267.70ms | tok/sec: 1,958,492 | bf16_mfu: 43.47% | eta: 13.4m
step 00192 (6.32%) | loss: 4.505135 | dt: 273.40ms | tok/sec: 1,917,633 | bf16_mfu: 42.57% | eta: 13.4m
step 00193 (6.35%) | loss: 4.495399 | dt: 273.51ms | tok/sec: 1,916,861 | bf16_mfu: 42.55% | eta: 13.4m
step 00194 (6.38%) | loss: 4.484591 | dt: 297.56ms | tok/sec: 1,761,951 | bf16_mfu: 39.11% | eta: 13.4m
step 00195 (6.41%) | loss: 4.477417 | dt: 290.95ms | tok/sec: 1,801,958 | bf16_mfu: 40.00% | eta: 13.4m
step 00196 (6.45%) | loss: 4.470058 | dt: 274.35ms | tok/sec: 1,911,042 | bf16_mfu: 42.42% | eta: 13.4m
step 00197 (6.48%) | loss: 4.474009 | dt: 283.28ms | tok/sec: 1,850,802 | bf16_mfu: 41.08% | eta: 13.4m
step 00198 (6.51%) | loss: 4.469697 | dt: 286.63ms | tok/sec: 1,829,168 | bf16_mfu: 40.60% | eta: 13.3m
step 00199 (6.55%) | loss: 4.463210 | dt: 285.07ms | tok/sec: 1,839,160 | bf16_mfu: 40.82% | eta: 13.3m
step 00200 (6.58%) | loss: 4.467392 | dt: 280.84ms | tok/sec: 1,866,847 | bf16_mfu: 41.44% | eta: 13.3m
step 00201 (6.61%) | loss: 4.452537 | dt: 283.99ms | tok/sec: 1,846,136 | bf16_mfu: 40.98% | eta: 13.3m
step 00202 (6.64%) | loss: 4.453721 | dt: 287.07ms | tok/sec: 1,826,364 | bf16_mfu: 40.54% | eta: 13.3m
step 00203 (6.68%) | loss: 4.445110 | dt: 281.89ms | tok/sec: 1,859,881 | bf16_mfu: 41.28% | eta: 13.3m
step 00204 (6.71%) | loss: 4.433456 | dt: 284.26ms | tok/sec: 1,844,405 | bf16_mfu: 40.94% | eta: 13.3m
step 00205 (6.74%) | loss: 4.420883 | dt: 284.69ms | tok/sec: 1,841,632 | bf16_mfu: 40.88% | eta: 13.3m
step 00206 (6.78%) | loss: 4.426545 | dt: 284.23ms | tok/sec: 1,844,575 | bf16_mfu: 40.94% | eta: 13.3m
step 00207 (6.81%) | loss: 4.428230 | dt: 280.75ms | tok/sec: 1,867,435 | bf16_mfu: 41.45% | eta: 13.3m
step 00208 (6.84%) | loss: 4.428991 | dt: 287.60ms | tok/sec: 1,822,994 | bf16_mfu: 40.47% | eta: 13.3m
step 00209 (6.88%) | loss: 4.428722 | dt: 283.01ms | tok/sec: 1,852,523 | bf16_mfu: 41.12% | eta: 13.3m
step 00210 (6.91%) | loss: 4.422972 | dt: 280.03ms | tok/sec: 1,872,267 | bf16_mfu: 41.56% | eta: 13.3m
step 00211 (6.94%) | loss: 4.417927 | dt: 282.46ms | tok/sec: 1,856,166 | bf16_mfu: 41.20% | eta: 13.3m
step 00212 (6.97%) | loss: 4.417265 | dt: 285.83ms | tok/sec: 1,834,258 | bf16_mfu: 40.72% | eta: 13.3m
step 00213 (7.01%) | loss: 4.415723 | dt: 285.99ms | tok/sec: 1,833,251 | bf16_mfu: 40.69% | eta: 13.3m
step 00214 (7.04%) | loss: 4.418030 | dt: 281.74ms | tok/sec: 1,860,921 | bf16_mfu: 41.31% | eta: 13.3m
step 00215 (7.07%) | loss: 4.407167 | dt: 284.21ms | tok/sec: 1,844,709 | bf16_mfu: 40.95% | eta: 13.3m
step 00216 (7.11%) | loss: 4.407986 | dt: 284.06ms | tok/sec: 1,845,682 | bf16_mfu: 40.97% | eta: 13.3m
step 00217 (7.14%) | loss: 4.394778 | dt: 286.04ms | tok/sec: 1,832,919 | bf16_mfu: 40.69% | eta: 13.3m
step 00218 (7.17%) | loss: 4.399496 | dt: 282.01ms | tok/sec: 1,859,142 | bf16_mfu: 41.27% | eta: 13.3m
step 00219 (7.20%) | loss: 4.394820 | dt: 283.38ms | tok/sec: 1,850,092 | bf16_mfu: 41.07% | eta: 13.3m
step 00220 (7.24%) | loss: 4.391739 | dt: 282.62ms | tok/sec: 1,855,070 | bf16_mfu: 41.18% | eta: 13.3m
step 00221 (7.27%) | loss: 4.382033 | dt: 287.26ms | tok/sec: 1,825,163 | bf16_mfu: 40.51% | eta: 13.3m
step 00222 (7.30%) | loss: 4.380780 | dt: 280.84ms | tok/sec: 1,866,860 | bf16_mfu: 41.44% | eta: 13.2m
step 00223 (7.34%) | loss: 4.371138 | dt: 282.92ms | tok/sec: 1,853,146 | bf16_mfu: 41.14% | eta: 13.2m
step 00224 (7.37%) | loss: 4.375543 | dt: 282.34ms | tok/sec: 1,856,953 | bf16_mfu: 41.22% | eta: 13.2m
step 00225 (7.40%) | loss: 4.385682 | dt: 286.51ms | tok/sec: 1,829,905 | bf16_mfu: 40.62% | eta: 13.2m
step 00226 (7.43%) | loss: 4.384418 | dt: 282.48ms | tok/sec: 1,855,997 | bf16_mfu: 41.20% | eta: 13.2m
step 00227 (7.47%) | loss: 4.376024 | dt: 285.37ms | tok/sec: 1,837,201 | bf16_mfu: 40.78% | eta: 13.2m
step 00228 (7.50%) | loss: 4.377999 | dt: 285.21ms | tok/sec: 1,838,270 | bf16_mfu: 40.80% | eta: 13.2m
step 00229 (7.53%) | loss: 4.388411 | dt: 285.12ms | tok/sec: 1,838,864 | bf16_mfu: 40.82% | eta: 13.2m
step 00230 (7.57%) | loss: 4.395959 | dt: 285.12ms | tok/sec: 1,838,805 | bf16_mfu: 40.82% | eta: 13.2m
step 00231 (7.60%) | loss: 4.392166 | dt: 287.95ms | tok/sec: 1,820,788 | bf16_mfu: 40.42% | eta: 13.2m
step 00232 (7.63%) | loss: 4.389629 | dt: 282.46ms | tok/sec: 1,856,176 | bf16_mfu: 41.20% | eta: 13.2m
step 00233 (7.66%) | loss: 4.381804 | dt: 282.16ms | tok/sec: 1,858,154 | bf16_mfu: 41.25% | eta: 13.2m
step 00234 (7.70%) | loss: 4.385753 | dt: 285.11ms | tok/sec: 1,838,892 | bf16_mfu: 40.82% | eta: 13.2m
step 00235 (7.73%) | loss: 4.393171 | dt: 283.97ms | tok/sec: 1,846,305 | bf16_mfu: 40.98% | eta: 13.2m
step 00236 (7.76%) | loss: 4.398043 | dt: 282.93ms | tok/sec: 1,853,093 | bf16_mfu: 41.13% | eta: 13.2m
step 00237 (7.80%) | loss: 4.384495 | dt: 282.22ms | tok/sec: 1,857,744 | bf16_mfu: 41.24% | eta: 13.2m
step 00238 (7.83%) | loss: 4.378573 | dt: 287.94ms | tok/sec: 1,820,844 | bf16_mfu: 40.42% | eta: 13.2m
step 00239 (7.86%) | loss: 4.371405 | dt: 281.00ms | tok/sec: 1,865,761 | bf16_mfu: 41.42% | eta: 13.2m
step 00240 (7.89%) | loss: 4.364499 | dt: 283.60ms | tok/sec: 1,848,697 | bf16_mfu: 41.04% | eta: 13.2m
step 00241 (7.93%) | loss: 4.355041 | dt: 285.27ms | tok/sec: 1,837,881 | bf16_mfu: 40.80% | eta: 13.2m
step 00242 (7.96%) | loss: 4.338125 | dt: 287.05ms | tok/sec: 1,826,441 | bf16_mfu: 40.54% | eta: 13.2m
step 00243 (7.99%) | loss: 4.344657 | dt: 282.09ms | tok/sec: 1,858,614 | bf16_mfu: 41.26% | eta: 13.2m
step 00244 (8.03%) | loss: 4.345833 | dt: 283.28ms | tok/sec: 1,850,750 | bf16_mfu: 41.08% | eta: 13.2m
step 00245 (8.06%) | loss: 4.340304 | dt: 285.25ms | tok/sec: 1,838,022 | bf16_mfu: 40.80% | eta: 13.1m
step 00246 (8.09%) | loss: 4.340820 | dt: 282.26ms | tok/sec: 1,857,444 | bf16_mfu: 41.23% | eta: 13.1m
step 00247 (8.12%) | loss: 4.338117 | dt: 284.82ms | tok/sec: 1,840,796 | bf16_mfu: 40.86% | eta: 13.1m
step 00248 (8.16%) | loss: 4.334564 | dt: 283.71ms | tok/sec: 1,847,996 | bf16_mfu: 41.02% | eta: 13.1m
step 00249 (8.19%) | loss: 4.340897 | dt: 283.06ms | tok/sec: 1,852,203 | bf16_mfu: 41.11% | eta: 13.1m
step 00250 (8.22%) | loss: 4.323391 | dt: 283.25ms | tok/sec: 1,850,998 | bf16_mfu: 41.09% | eta: 13.1m
step 00251 (8.26%) | loss: 4.322255 | dt: 287.55ms | tok/sec: 1,823,261 | bf16_mfu: 40.47% | eta: 13.1m
step 00252 (8.29%) | loss: 4.326125 | dt: 283.47ms | tok/sec: 1,849,505 | bf16_mfu: 41.05% | eta: 13.1m
step 00253 (8.32%) | loss: 4.325628 | dt: 281.46ms | tok/sec: 1,862,728 | bf16_mfu: 41.35% | eta: 13.1m
step 00254 (8.36%) | loss: 4.318162 | dt: 283.80ms | tok/sec: 1,847,355 | bf16_mfu: 41.01% | eta: 13.1m
step 00255 (8.39%) | loss: 4.318594 | dt: 285.23ms | tok/sec: 1,838,128 | bf16_mfu: 40.80% | eta: 13.1m
step 00256 (8.42%) | loss: 4.315497 | dt: 283.51ms | tok/sec: 1,849,276 | bf16_mfu: 41.05% | eta: 13.1m
step 00257 (8.45%) | loss: 4.307671 | dt: 283.38ms | tok/sec: 1,850,092 | bf16_mfu: 41.07% | eta: 13.1m
step 00258 (8.49%) | loss: 4.306324 | dt: 283.87ms | tok/sec: 1,846,950 | bf16_mfu: 41.00% | eta: 13.1m
step 00259 (8.52%) | loss: 4.304345 | dt: 284.78ms | tok/sec: 1,841,020 | bf16_mfu: 40.87% | eta: 13.1m
step 00260 (8.55%) | loss: 4.299524 | dt: 283.54ms | tok/sec: 1,849,063 | bf16_mfu: 41.04% | eta: 13.1m
step 00261 (8.59%) | loss: 4.293256 | dt: 285.16ms | tok/sec: 1,838,549 | bf16_mfu: 40.81% | eta: 13.1m
step 00262 (8.62%) | loss: 4.297857 | dt: 281.28ms | tok/sec: 1,863,926 | bf16_mfu: 41.37% | eta: 13.1m
step 00263 (8.65%) | loss: 4.287731 | dt: 283.36ms | tok/sec: 1,850,254 | bf16_mfu: 41.07% | eta: 13.1m
step 00264 (8.68%) | loss: 4.282580 | dt: 283.73ms | tok/sec: 1,847,873 | bf16_mfu: 41.02% | eta: 13.1m
step 00265 (8.72%) | loss: 4.286932 | dt: 283.39ms | tok/sec: 1,850,053 | bf16_mfu: 41.07% | eta: 13.1m
step 00266 (8.75%) | loss: 4.296021 | dt: 284.67ms | tok/sec: 1,841,734 | bf16_mfu: 40.88% | eta: 13.1m
step 00267 (8.78%) | loss: 4.296789 | dt: 283.91ms | tok/sec: 1,846,702 | bf16_mfu: 40.99% | eta: 13.1m
step 00268 (8.82%) | loss: 4.274891 | dt: 284.84ms | tok/sec: 1,840,672 | bf16_mfu: 40.86% | eta: 13.0m
step 00269 (8.85%) | loss: 4.275582 | dt: 283.11ms | tok/sec: 1,851,871 | bf16_mfu: 41.11% | eta: 13.0m
step 00270 (8.88%) | loss: 4.273727 | dt: 284.14ms | tok/sec: 1,845,198 | bf16_mfu: 40.96% | eta: 13.0m
step 00271 (8.91%) | loss: 4.268514 | dt: 285.07ms | tok/sec: 1,839,140 | bf16_mfu: 40.82% | eta: 13.0m
step 00272 (8.95%) | loss: 4.264606 | dt: 287.75ms | tok/sec: 1,822,001 | bf16_mfu: 40.44% | eta: 13.0m
step 00273 (8.98%) | loss: 4.260156 | dt: 285.42ms | tok/sec: 1,836,908 | bf16_mfu: 40.77% | eta: 13.0m
step 00274 (9.01%) | loss: 4.257637 | dt: 282.80ms | tok/sec: 1,853,936 | bf16_mfu: 41.15% | eta: 13.0m
step 00275 (9.05%) | loss: 4.259827 | dt: 286.02ms | tok/sec: 1,833,078 | bf16_mfu: 40.69% | eta: 13.0m
step 00276 (9.08%) | loss: 4.260514 | dt: 284.25ms | tok/sec: 1,844,443 | bf16_mfu: 40.94% | eta: 13.0m
step 00277 (9.11%) | loss: 4.250878 | dt: 287.80ms | tok/sec: 1,821,725 | bf16_mfu: 40.44% | eta: 13.0m
step 00278 (9.14%) | loss: 4.245246 | dt: 283.64ms | tok/sec: 1,848,395 | bf16_mfu: 41.03% | eta: 13.0m
step 00279 (9.18%) | loss: 4.254458 | dt: 286.59ms | tok/sec: 1,829,421 | bf16_mfu: 40.61% | eta: 13.0m
step 00280 (9.21%) | loss: 4.252281 | dt: 284.60ms | tok/sec: 1,842,175 | bf16_mfu: 40.89% | eta: 13.0m
step 00281 (9.24%) | loss: 4.261765 | dt: 288.74ms | tok/sec: 1,815,756 | bf16_mfu: 40.31% | eta: 13.0m
step 00282 (9.28%) | loss: 4.258528 | dt: 284.52ms | tok/sec: 1,842,721 | bf16_mfu: 40.90% | eta: 13.0m
step 00283 (9.31%) | loss: 4.262153 | dt: 282.96ms | tok/sec: 1,852,845 | bf16_mfu: 41.13% | eta: 13.0m
step 00284 (9.34%) | loss: 4.254955 | dt: 282.90ms | tok/sec: 1,853,251 | bf16_mfu: 41.14% | eta: 13.0m
step 00285 (9.38%) | loss: 4.251033 | dt: 287.42ms | tok/sec: 1,824,101 | bf16_mfu: 40.49% | eta: 13.0m
step 00286 (9.41%) | loss: 4.252751 | dt: 282.99ms | tok/sec: 1,852,642 | bf16_mfu: 41.12% | eta: 13.0m
step 00287 (9.44%) | loss: 4.264443 | dt: 282.17ms | tok/sec: 1,858,045 | bf16_mfu: 41.24% | eta: 13.0m
step 00288 (9.47%) | loss: 4.257899 | dt: 284.02ms | tok/sec: 1,845,950 | bf16_mfu: 40.98% | eta: 13.0m
step 00289 (9.51%) | loss: 4.250720 | dt: 287.02ms | tok/sec: 1,826,663 | bf16_mfu: 40.55% | eta: 13.0m
step 00290 (9.54%) | loss: 4.240137 | dt: 285.98ms | tok/sec: 1,833,315 | bf16_mfu: 40.69% | eta: 13.0m
step 00291 (9.57%) | loss: 4.251898 | dt: 285.00ms | tok/sec: 1,839,587 | bf16_mfu: 40.83% | eta: 12.9m
step 00292 (9.61%) | loss: 4.245375 | dt: 281.03ms | tok/sec: 1,865,596 | bf16_mfu: 41.41% | eta: 12.9m
step 00293 (9.64%) | loss: 4.247608 | dt: 285.51ms | tok/sec: 1,836,326 | bf16_mfu: 40.76% | eta: 12.9m
step 00294 (9.67%) | loss: 4.245034 | dt: 286.89ms | tok/sec: 1,827,470 | bf16_mfu: 40.57% | eta: 12.9m
step 00295 (9.70%) | loss: 4.236134 | dt: 282.43ms | tok/sec: 1,856,322 | bf16_mfu: 41.21% | eta: 12.9m
step 00296 (9.74%) | loss: 4.227226 | dt: 284.61ms | tok/sec: 1,842,130 | bf16_mfu: 40.89% | eta: 12.9m
step 00297 (9.77%) | loss: 4.224398 | dt: 282.31ms | tok/sec: 1,857,141 | bf16_mfu: 41.22% | eta: 12.9m
step 00298 (9.80%) | loss: 4.235105 | dt: 285.51ms | tok/sec: 1,836,323 | bf16_mfu: 40.76% | eta: 12.9m
step 00299 (9.84%) | loss: 4.229132 | dt: 284.46ms | tok/sec: 1,843,120 | bf16_mfu: 40.91% | eta: 12.9m
step 00300 (9.87%) | loss: 4.228520 | dt: 283.08ms | tok/sec: 1,852,069 | bf16_mfu: 41.11% | eta: 12.9m
step 00301 (9.90%) | loss: 4.226349 | dt: 286.03ms | tok/sec: 1,832,973 | bf16_mfu: 40.69% | eta: 12.9m
step 00302 (9.93%) | loss: 4.228098 | dt: 284.70ms | tok/sec: 1,841,513 | bf16_mfu: 40.88% | eta: 12.9m
step 00303 (9.97%) | loss: 4.228477 | dt: 282.07ms | tok/sec: 1,858,711 | bf16_mfu: 41.26% | eta: 12.9m
step 00304 (10.00%) | loss: 4.221211 | dt: 284.99ms | tok/sec: 1,839,680 | bf16_mfu: 40.84% | eta: 12.9m
step 00305 (10.03%) | loss: 4.227783 | dt: 285.63ms | tok/sec: 1,835,518 | bf16_mfu: 40.74% | eta: 12.9m
step 00306 (10.07%) | loss: 4.218181 | dt: 284.58ms | tok/sec: 1,842,328 | bf16_mfu: 40.89% | eta: 12.9m
step 00307 (10.10%) | loss: 4.212535 | dt: 284.38ms | tok/sec: 1,843,591 | bf16_mfu: 40.92% | eta: 12.9m
step 00308 (10.13%) | loss: 4.215625 | dt: 282.54ms | tok/sec: 1,855,603 | bf16_mfu: 41.19% | eta: 12.9m
step 00309 (10.16%) | loss: 4.211843 | dt: 285.39ms | tok/sec: 1,837,066 | bf16_mfu: 40.78% | eta: 12.9m
step 00310 (10.20%) | loss: 4.206272 | dt: 284.84ms | tok/sec: 1,840,650 | bf16_mfu: 40.86% | eta: 12.9m
step 00311 (10.23%) | loss: 4.219754 | dt: 283.82ms | tok/sec: 1,847,272 | bf16_mfu: 41.00% | eta: 12.9m
step 00312 (10.26%) | loss: 4.217210 | dt: 286.14ms | tok/sec: 1,832,255 | bf16_mfu: 40.67% | eta: 12.9m
step 00313 (10.30%) | loss: 4.211400 | dt: 284.90ms | tok/sec: 1,840,222 | bf16_mfu: 40.85% | eta: 12.8m
step 00314 (10.33%) | loss: 4.201564 | dt: 284.81ms | tok/sec: 1,840,815 | bf16_mfu: 40.86% | eta: 12.8m
step 00315 (10.36%) | loss: 4.190077 | dt: 282.90ms | tok/sec: 1,853,266 | bf16_mfu: 41.14% | eta: 12.8m
step 00316 (10.39%) | loss: 4.180468 | dt: 284.40ms | tok/sec: 1,843,464 | bf16_mfu: 40.92% | eta: 12.8m
step 00317 (10.43%) | loss: 4.190276 | dt: 286.04ms | tok/sec: 1,832,890 | bf16_mfu: 40.69% | eta: 12.8m
step 00318 (10.46%) | loss: 4.180868 | dt: 284.71ms | tok/sec: 1,841,458 | bf16_mfu: 40.88% | eta: 12.8m
step 00319 (10.49%) | loss: 4.176444 | dt: 284.27ms | tok/sec: 1,844,352 | bf16_mfu: 40.94% | eta: 12.8m
step 00320 (10.53%) | loss: 4.183044 | dt: 286.15ms | tok/sec: 1,832,236 | bf16_mfu: 40.67% | eta: 12.8m
step 00321 (10.56%) | loss: 4.184508 | dt: 287.72ms | tok/sec: 1,822,244 | bf16_mfu: 40.45% | eta: 12.8m
step 00322 (10.59%) | loss: 4.187686 | dt: 284.76ms | tok/sec: 1,841,186 | bf16_mfu: 40.87% | eta: 12.8m
step 00323 (10.62%) | loss: 4.181447 | dt: 285.37ms | tok/sec: 1,837,216 | bf16_mfu: 40.78% | eta: 12.8m
step 00324 (10.66%) | loss: 4.178763 | dt: 285.89ms | tok/sec: 1,833,873 | bf16_mfu: 40.71% | eta: 12.8m
step 00325 (10.69%) | loss: 4.169909 | dt: 285.19ms | tok/sec: 1,838,354 | bf16_mfu: 40.81% | eta: 12.8m
step 00326 (10.72%) | loss: 4.180703 | dt: 284.11ms | tok/sec: 1,845,394 | bf16_mfu: 40.96% | eta: 12.8m
step 00327 (10.76%) | loss: 4.174851 | dt: 283.79ms | tok/sec: 1,847,429 | bf16_mfu: 41.01% | eta: 12.8m
step 00328 (10.79%) | loss: 4.167960 | dt: 285.56ms | tok/sec: 1,835,977 | bf16_mfu: 40.75% | eta: 12.8m
step 00329 (10.82%) | loss: 4.169856 | dt: 283.11ms | tok/sec: 1,851,911 | bf16_mfu: 41.11% | eta: 12.8m
step 00330 (10.86%) | loss: 4.178559 | dt: 282.23ms | tok/sec: 1,857,694 | bf16_mfu: 41.24% | eta: 12.8m
step 00331 (10.89%) | loss: 4.169400 | dt: 287.08ms | tok/sec: 1,826,273 | bf16_mfu: 40.54% | eta: 12.8m
step 00332 (10.92%) | loss: 4.169343 | dt: 283.89ms | tok/sec: 1,846,793 | bf16_mfu: 40.99% | eta: 12.8m
step 00333 (10.95%) | loss: 4.167156 | dt: 283.81ms | tok/sec: 1,847,327 | bf16_mfu: 41.01% | eta: 12.8m
step 00334 (10.99%) | loss: 4.169207 | dt: 285.24ms | tok/sec: 1,838,050 | bf16_mfu: 40.80% | eta: 12.8m
step 00335 (11.02%) | loss: 4.167547 | dt: 286.86ms | tok/sec: 1,827,679 | bf16_mfu: 40.57% | eta: 12.8m
step 00336 (11.05%) | loss: 4.160370 | dt: 284.08ms | tok/sec: 1,845,556 | bf16_mfu: 40.97% | eta: 12.7m
step 00337 (11.09%) | loss: 4.158702 | dt: 281.81ms | tok/sec: 1,860,457 | bf16_mfu: 41.30% | eta: 12.7m
step 00338 (11.12%) | loss: 4.158877 | dt: 285.21ms | tok/sec: 1,838,248 | bf16_mfu: 40.80% | eta: 12.7m
step 00339 (11.15%) | loss: 4.158293 | dt: 286.11ms | tok/sec: 1,832,450 | bf16_mfu: 40.68% | eta: 12.7m
step 00340 (11.18%) | loss: 4.155288 | dt: 282.25ms | tok/sec: 1,857,534 | bf16_mfu: 41.23% | eta: 12.7m
step 00341 (11.22%) | loss: 4.160156 | dt: 286.22ms | tok/sec: 1,831,736 | bf16_mfu: 40.66% | eta: 12.7m
step 00342 (11.25%) | loss: 4.153432 | dt: 285.44ms | tok/sec: 1,836,751 | bf16_mfu: 40.77% | eta: 12.7m
step 00343 (11.28%) | loss: 4.153258 | dt: 284.30ms | tok/sec: 1,844,117 | bf16_mfu: 40.93% | eta: 12.7m
step 00344 (11.32%) | loss: 4.159310 | dt: 284.53ms | tok/sec: 1,842,650 | bf16_mfu: 40.90% | eta: 12.7m
step 00345 (11.35%) | loss: 4.158904 | dt: 285.27ms | tok/sec: 1,837,852 | bf16_mfu: 40.80% | eta: 12.7m
step 00346 (11.38%) | loss: 4.162363 | dt: 288.40ms | tok/sec: 1,817,901 | bf16_mfu: 40.35% | eta: 12.7m
step 00347 (11.41%) | loss: 4.157434 | dt: 281.48ms | tok/sec: 1,862,644 | bf16_mfu: 41.35% | eta: 12.7m
step 00348 (11.45%) | loss: 4.157158 | dt: 284.55ms | tok/sec: 1,842,525 | bf16_mfu: 40.90% | eta: 12.7m
step 00349 (11.48%) | loss: 4.157927 | dt: 287.06ms | tok/sec: 1,826,379 | bf16_mfu: 40.54% | eta: 12.7m
step 00350 (11.51%) | loss: 4.155274 | dt: 283.84ms | tok/sec: 1,847,111 | bf16_mfu: 41.00% | eta: 12.7m
step 00351 (11.55%) | loss: 4.145467 | dt: 284.61ms | tok/sec: 1,842,115 | bf16_mfu: 40.89% | eta: 12.7m
step 00352 (11.58%) | loss: 4.146865 | dt: 283.51ms | tok/sec: 1,849,278 | bf16_mfu: 41.05% | eta: 12.7m
step 00353 (11.61%) | loss: 4.151743 | dt: 285.65ms | tok/sec: 1,835,416 | bf16_mfu: 40.74% | eta: 12.7m
step 00354 (11.64%) | loss: 4.148076 | dt: 284.95ms | tok/sec: 1,839,908 | bf16_mfu: 40.84% | eta: 12.7m
step 00355 (11.68%) | loss: 4.146985 | dt: 281.79ms | tok/sec: 1,860,550 | bf16_mfu: 41.30% | eta: 12.7m
step 00356 (11.71%) | loss: 4.141630 | dt: 285.93ms | tok/sec: 1,833,651 | bf16_mfu: 40.70% | eta: 12.7m
step 00357 (11.74%) | loss: 4.136802 | dt: 284.13ms | tok/sec: 1,845,242 | bf16_mfu: 40.96% | eta: 12.7m
step 00358 (11.78%) | loss: 4.132691 | dt: 285.76ms | tok/sec: 1,834,685 | bf16_mfu: 40.73% | eta: 12.6m
step 00359 (11.81%) | loss: 4.138175 | dt: 284.17ms | tok/sec: 1,844,980 | bf16_mfu: 40.95% | eta: 12.6m
step 00360 (11.84%) | loss: 4.133913 | dt: 286.56ms | tok/sec: 1,829,617 | bf16_mfu: 40.61% | eta: 12.6m
step 00361 (11.88%) | loss: 4.124638 | dt: 288.91ms | tok/sec: 1,814,691 | bf16_mfu: 40.28% | eta: 12.6m
step 00362 (11.91%) | loss: 4.125133 | dt: 284.47ms | tok/sec: 1,843,021 | bf16_mfu: 40.91% | eta: 12.6m
step 00363 (11.94%) | loss: 4.123228 | dt: 286.58ms | tok/sec: 1,829,494 | bf16_mfu: 40.61% | eta: 12.6m
step 00364 (11.97%) | loss: 4.119972 | dt: 285.50ms | tok/sec: 1,836,374 | bf16_mfu: 40.76% | eta: 12.6m
step 00365 (12.01%) | loss: 4.118747 | dt: 284.14ms | tok/sec: 1,845,172 | bf16_mfu: 40.96% | eta: 12.6m
